x;absoluteError;relativeError
-5,59999999999956;2,22044604925031E-16;3,51744558643729E-16
-5,49999999999956;2,22044604925031E-16;3,14715682261565E-16
-5,39999999999956;2,22044604925031E-16;2,87338003364011E-16
-5,29999999999956;1,11022302462516E-16;1,3339738746216E-16
-5,19999999999956;1,11022302462516E-16;1,25668365369572E-16
-5,09999999999956;1,11022302462516E-16;1,19918494037443E-16
-4,99999999999956;0;0
-4,89999999999956;1,11022302462516E-16;1,13005249348305E-16
-4,79999999999956;0;0
-4,69999999999956;0;0
-4,59999999999956;0;0
-4,49999999999956;0;0
-4,39999999999956;0;0
-4,29999999999956;0;0
-4,19999999999956;1,11022302462516E-16;1,27381125057088E-16
-4,09999999999956;0;0
-3,99999999999956;0;0
-3,89999999999956;1,11022302462516E-16;1,61424491420592E-16
-3,79999999999956;1,11022302462516E-16;1,81451124690933E-16
-3,69999999999956;1,11022302462516E-16;2,09540825720622E-16
-3,59999999999956;1,11022302462516E-16;2,50886267843314E-16
-3,49999999999956;1,66533453693773E-16;4,74747480918104E-16
-3,39999999999956;1,11022302462516E-16;4,34459668453035E-16
